"2026-04-29 20:57:03";/ALECAPON/recap_philo/index.php;86.192.45.154;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Snapchat/13.89.0.57 (like Safari/8623.1.14.10.9, panda)";https://nsi.stefa.org/ALECAPON/recap_philo/index.php?page=2;"fr-FR,fr;q=0.9"
"2026-04-29 20:57:04";/ALECAPON/recap_philo/index.php;86.192.45.154;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Snapchat/13.89.0.57 (like Safari/8623.1.14.10.9, panda)";https://nsi.stefa.org/ALECAPON/recap_philo/index.php?page=4;"fr-FR,fr;q=0.9"
"2026-04-29 20:57:05";/ALECAPON/recap_philo/index.php;86.192.45.154;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Snapchat/13.89.0.57 (like Safari/8623.1.14.10.9, panda)";https://nsi.stefa.org/ALECAPON/recap_philo/index.php?page=6;"fr-FR,fr;q=0.9"
"2026-04-29 20:57:05";/ALECAPON/recap_philo/index.php;3.249.48.163;"Mozilla/5.0 (iPhone; CPU iPhone OS 15_2_1 like Mac OS X) AppleWebKit/603.2.43 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Snapchat/11.23.0.17 (like Safari/603.2, panda)";none;"en-US,en;q=0.9"
"2026-04-29 20:57:06";/ALECAPON/recap_philo/index.php;86.192.45.154;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Snapchat/13.89.0.57 (like Safari/8623.1.14.10.9, panda)";https://nsi.stefa.org/ALECAPON/recap_philo/index.php?page=8;"fr-FR,fr;q=0.9"
"2026-04-29 20:57:06";/ALECAPON/recap_philo/index.php;86.192.45.154;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Snapchat/13.89.0.57 (like Safari/8623.1.14.10.9, panda)";https://nsi.stefa.org/ALECAPON/recap_philo/index.php?page=10;"fr-FR,fr;q=0.9"
"2026-04-30 05:11:40";/ALECAPON/recap_philo/index.php;34.244.144.231;"Snap URL Preview Service; bot; snapchat; https://developers.snap.com/robots";none;fr-FR
"2026-04-30 05:19:37";/ALECAPON/recap_philo/index.php;92.184.107.227;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36";android-app://com.google.android.googlequicksearchbox/;fr-FR
"2026-04-30 05:19:45";/ALECAPON/recap_philo/index.php;92.184.107.227;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36";https://nsi.stefa.org/ALECAPON/recap_philo/index.php;"fr-FR,fr;q=0.9,en-US;q=0.8,en;q=0.7"
"2026-04-30 05:20:00";/ALECAPON/recap_philo/index.php;92.184.107.227;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36";https://nsi.stefa.org/ALECAPON/recap_philo/index.php?page=n11;"fr-FR,fr;q=0.9,en-US;q=0.8,en;q=0.7"
"2026-04-30 05:20:06";/ALECAPON/recap_philo/index.php;92.184.107.227;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36";https://nsi.stefa.org/ALECAPON/recap_philo/index.php?page=n11;"fr-FR,fr;q=0.9,en-US;q=0.8,en;q=0.7"
"2026-04-30 05:20:18";/ALECAPON/recap_philo/index.php;92.184.107.227;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36";https://nsi.stefa.org/ALECAPON/recap_philo/index.php?page=n4;"fr-FR,fr;q=0.9,en-US;q=0.8,en;q=0.7"
"2026-04-30 05:20:21";/ALECAPON/recap_philo/index.php;92.184.107.227;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36";https://nsi.stefa.org/ALECAPON/recap_philo/index.php?page=1;"fr-FR,fr;q=0.9,en-US;q=0.8,en;q=0.7"
"2026-04-30 05:20:22";/ALECAPON/recap_philo/index.php;92.184.107.227;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36";https://nsi.stefa.org/ALECAPON/recap_philo/index.php?page=2;"fr-FR,fr;q=0.9,en-US;q=0.8,en;q=0.7"
